748	0
33520	0
753	0
754	0
755	0
757	0
758	0
759	0
760	0
761	0
33528	0
33530	0
33531	0
33532	0
766	0
33534	0
768	0
33536	0
770	0
795	0
802	0
33575	0
33578	0
33579	0
33582	0
33584	0
818	0
824	0
825	0
831	0
832	0
833	0
834	0
836	0
837	0
33605	0
33608	0
33612	0
33614	0
851	0
852	0
853	0
854	0
33620	0
33622	0
33626	0
864	0
33641	0
875	0
876	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
33651	0
886	0
887	0
888	0
890	0
891	0
33662	0
896	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
33675	0
908	0
909	0
910	0
33677	0
912	0
914	0
915	0
916	0
917	0
918	0
920	0
922	0
924	0
926	0
927	0
928	0
945	0
946	0
947	0
948	0
33716	0
950	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
33732	0
967	0
969	0
970	0
971	0
973	0
974	0
976	0
977	0
979	0
980	0
981	0
33749	0
986	0
987	0
988	0
33762	0
996	0
999	0
1001	0
1002	0
1003	0
1004	0
1005	0
33769	0
33774	0
1009	0
1011	0
1013	0
1014	0
33781	0
1017	0
1019	0
33792	0
1025	0
1027	0
33795	0
1029	0
1033	0
1036	0
1037	0
1038	0
1044	0
1047	0
1048	0
1050	0
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
33846	0
1085	0
1087	0
1088	0
1091	0
1092	0
1093	0
1094	0
1095	0
33863	0
1097	0
1099	0
1100	0
33871	0
1104	0
1105	0
1106	0
33874	0
1108	0
1109	0
33875	0
1111	0
33876	0
33877	0
1116	0
1118	0
1119	0
1120	0
1122	0
33891	0
1126	0
33894	0
1128	0
33901	0
33904	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
33917	0
1155	0
1156	0
1157	0
33925	0
1159	0
1160	0
1161	0
1162	0
33926	0
1164	0
1165	0
1168	0
1170	0
1171	0
1175	0
1177	0
1179	0
1180	0
33948	0
33952	0
1185	0
1187	0
1192	0
1194	0
33962	0
1198	0
1199	0
1200	0
33969	0
1202	0
1205	0
1208	0
33976	0
1213	0
1214	0
33982	0
1220	0
33991	0
33996	0
1230	0
1232	0
34006	0
1239	0
1240	0
34007	0
1242	0
1244	0
34014	0
1247	0
1250	0
34019	0
1252	0
1253	0
34023	0
1257	0
1266	0
34037	0
34041	0
1284	0
1285	0
1290	0
1291	0
1293	0
1295	0
1297	0
34068	0
1302	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	0
1309	0
1310	0
34079	0
1313	0
1314	0
1315	0
1316	0
1318	0
1319	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
34090	0
1329	0
1331	0
1333	0
34105	0
1342	0
34110	0
34112	0
1345	0
34114	0
1350	0
1355	0
1356	0
1358	0
1359	0
34128	0
1362	0
34136	0
1372	0
34145	0
45864	0
1386	0
1387	0
1389	0
1390	0
1391	0
1393	0
34161	0
34170	0
1411	0
45871	0
1418	0
34188	0
34193	0
34194	0
1428	0
1429	0
1430	0
1431	0
34202	0
1435	0
1441	0
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
34220	0
34225	0
1458	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
34233	0
1473	0
1474	0
34241	0
1478	0
34247	0
34249	0
1484	0
1486	0
1489	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
34270	0
1507	0
1508	0
1510	0
1511	0
1513	0
1514	0
1515	0
34282	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
34285	0
34289	0
1527	0
1528	0
1529	0
1530	0
1531	0
34298	0
1533	0
1536	0
1537	0
1538	0
34306	0
1542	0
1545	0
1548	0
1549	0
1550	0
1551	0
1552	0
1555	0
1558	0
1559	0
1560	0
34329	0
1562	0
34330	0
34334	0
1567	0
1568	0
34335	0
1570	0
1571	0
34336	0
1573	0
1574	0
34338	0
1580	0
1582	0
34351	0
1587	0
1588	0
34356	0
1591	0
1592	0
34359	0
1594	0
1595	0
34362	0
34368	0
34370	0
1605	0
34376	0
1609	0
1610	0
34382	0
34388	0
1622	0
34394	0
34395	0
34398	0
1634	0
34412	0
1645	0
34414	0
34423	0
34426	0
1662	0
1667	0
1669	0
1671	0
34451	0
1684	0
1685	0
34453	0
34457	0
45926	0
34459	0
34460	0
34461	0
34462	0
1695	0
1696	0
1697	0
1699	0
1700	0
1701	0
34468	0
1703	0
34472	0
1708	0
34477	0
34478	0
1711	0
1712	0
34480	0
1714	0
34481	0
1716	0
1717	0
1718	0
1720	0
1721	0
1725	0
1726	0
34495	0
1728	0
1729	0
45933	0
1735	0
1736	0
34503	0
1742	0
1762	0
34531	0
1769	0
1770	0
1771	0
1772	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
32918	0
1782	0
1783	0
34548	0
1785	0
1786	0
34553	0
34554	0
34555	0
1791	0
1794	0
1795	0
1798	0
1800	0
1801	0
1802	0
34569	0
32923	0
1805	0
1812	0
34580	0
1814	0
1815	0
1817	0
1820	0
34596	0
1829	0
34604	0
1843	0
1844	0
1845	0
1846	0
1847	0
34611	0
1854	0
1855	0
1856	0
34622	0
1859	0
1860	0
1861	0
1862	0
1863	0
1864	0
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	0
34645	0
1885	0
1886	0
1887	0
1888	0
1889	0
1890	0
1891	0
1892	0
1894	0
1895	0
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0
1902	0
1904	0
1906	0
1907	0
1908	0
1909	0
1910	0
1911	0
1912	0
1913	0
1914	0
1915	0
1916	0
1917	0
1918	0
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	0
34702	0
1935	0
1936	0
1938	0
1939	0
1940	0
1941	0
1944	0
1946	0
1947	0
1948	0
1949	0
1951	0
1952	0
34721	0
1954	0
1955	0
1956	0
34723	0
1958	0
1959	0
1960	0
1961	0
1962	0
1963	0
1964	0
1965	0
1966	0
1967	0
1968	0
34733	0
1970	0
1971	0
1972	0
1973	0
1974	0
45982	0
1976	0
1977	0
1979	0
1980	0
1981	0
1982	0
1984	0
1985	0
1986	0
1987	0
1988	0
1989	0
1990	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0
34762	0
2003	0
2004	0
2005	0
2006	0
2007	0
2008	0
2009	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0
2017	0
2018	0
34779	0
2020	0
2021	0
2022	0
34784	0
2024	0
2025	0
34790	0
2027	0
2028	0
2029	0
2030	0
2031	0
2032	0
2033	0
2034	0
2035	0
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2044	0
2045	0
2046	0
34814	0
2049	0
2050	0
2051	0
2052	0
2053	0
34820	0
2055	0
2057	0
2058	0
2059	0
2061	0
46000	0
2063	0
2065	0
2066	0
2067	0
2068	0
2069	0
2070	0
34837	0
2072	0
2073	0
2075	0
2077	0
2082	0
2083	0
2085	0
2086	0
2087	0
2089	0
2090	0
32980	0
2092	0
2093	0
2096	0
2097	0
2098	0
2099	0
34868	0
2101	0
2102	0
2103	0
2104	0
34872	0
2106	0
2107	0
2108	0
2109	0
34874	0
2115	0
2117	0
2118	0
2119	0
2120	0
2121	0
2122	0
34885	0
34886	0
34887	0
2126	0
34891	0
2128	0
34894	0
2130	0
2131	0
2132	0
2133	0
2134	0
2136	0
2137	0
2138	0
2140	0
2141	0
34908	0
2144	0
34913	0
2146	0
2147	0
2148	0
2149	0
2150	0
34914	0
2152	0
34919	0
2154	0
2155	0
2156	0
2157	0
34923	0
2159	0
2160	0
34924	0
2162	0
2163	0
2164	0
2165	0
34933	0
2167	0
2168	0
2170	0
2171	0
2172	0
2173	0
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	0
2182	0
2183	0
2187	0
2188	0
2189	0
2191	0
2193	0
2194	0
2195	0
2198	0
2199	0
34966	0
2201	0
34968	0
2203	0
2204	0
2205	0
2206	0
34971	0
2208	0
2209	0
2210	0
2211	0
34977	0
2213	0
34979	0
2215	0
2216	0
2217	0
2218	0
2219	0
2220	0
2221	0
2222	0
2223	0
2224	0
34989	0
2226	0
2227	0
34990	0
2229	0
34992	0
34993	0
2232	0
2233	0
2234	0
2235	0
2236	0
35000	0
2238	0
35005	0
2241	0
2242	0
2243	0
2244	0
2246	0
2249	0
2250	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2259	0
2260	0
2261	0
2262	0
33014	0
2264	0
2265	0
2266	0
35028	0
2268	0
2270	0
2271	0
2272	0
2275	0
2276	0
2278	0
2279	0
2282	0
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2292	0
2294	0
2295	0
2296	0
2299	0
2300	0
2302	0
2303	0
2304	0
2305	0
2306	0
35071	0
2308	0
2312	0
2314	0
2315	0
2316	0
2318	0
2319	0
2323	0
2324	0
2327	0
2333	0
2334	0
2335	0
2336	0
2337	0
35102	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
35111	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
35134	0
35135	0
2371	0
35137	0
35139	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	0
2384	0
35144	0
35146	0
35148	0
2388	0
35159	0
35161	0
2394	0
35162	0
2397	0
2398	0
2399	0
2402	0
2404	0
2408	0
2410	0
2413	0
2414	0
2415	0
2418	0
2420	0
2421	0
2424	0
2426	0
2428	0
35196	0
2430	0
2431	0
2432	0
2433	0
35200	0
35201	0
2436	0
35207	0
2440	0
2442	0
2443	0
35211	0
35212	0
2446	0
2449	0
35218	0
2453	0
2454	0
35222	0
2456	0
35228	0
35229	0
2463	0
2464	0
2465	0
2466	0
35231	0
35237	0
35239	0
2472	0
2473	0
2475	0
2476	0
2477	0
2480	0
2483	0
35252	0
2485	0
2488	0
2491	0
2493	0
2497	0
2499	0
35271	0
2505	0
2507	0
2508	0
2510	0
2511	0
35281	0
35282	0
35284	0
2517	0
35285	0
2519	0
2520	0
35286	0
35288	0
35289	0
2524	0
2525	0
35291	0
2528	0
2529	0
2530	0
2531	0
2532	0
35296	0
35299	0
2538	0
2543	0
2544	0
2549	0
35317	0
35318	0
35319	0
2559	0
35330	0
2563	0
2570	0
2573	0
35341	0
2575	0
35343	0
35344	0
35346	0
35348	0
35354	0
35355	0
35358	0
2594	0
2597	0
35370	0
2608	0
35376	0
35377	0
2611	0
35378	0
35380	0
2614	0
35382	0
35383	0
2617	0
2618	0
2619	0
35384	0
35385	0
35386	0
35387	0
2624	0
35390	0
35395	0
35398	0
2633	0
2639	0
2642	0
35410	0
2644	0
2653	0
2657	0
2660	0
2664	0
2670	0
2672	0
35440	0
2674	0
2675	0
35442	0
35443	0
35444	0
35445	0
35446	0
35448	0
35449	0
2684	0
35458	0
35460	0
35461	0
35470	0
35471	0
35472	0
35473	0
35477	0
35478	0
2712	0
35481	0
35482	0
35483	0
35485	0
35488	0
35489	0
2722	0
35491	0
2724	0
2729	0
2731	0
35500	0
2734	0
35502	0
2740	0
2749	0
35519	0
35522	0
35531	0
35536	0
2772	0
2773	0
2774	0
35540	0
2778	0
35546	0
2783	0
35553	0
2788	0
35556	0
2798	0
35566	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
35578	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
35589	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
35618	0
2855	0
2856	0
2857	0
2858	0
35622	0
2860	0
2861	0
2862	0
2863	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
35644	0
2886	0
35650	0
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
35673	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
35702	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
35712	0
2953	0
2954	0
2955	0
2957	0
2958	0
2959	0
2960	0
2961	0
35728	0
2963	0
2964	0
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2971	0
2972	0
35735	0
2974	0
2975	0
2976	0
2977	0
2978	0
2979	0
2980	0
2981	0
2982	0
2983	0
35745	0
2985	0
2986	0
2987	0
2988	0
2989	0
2990	0
2991	0
2992	0
2993	0
2994	0
2995	0
2996	0
2997	0
2998	0
2999	0
35765	0
3001	0
35766	0
3003	0
35767	0
35770	0
3006	0
3007	0
35771	0
3009	0
3010	0
35772	0
3012	0
35774	0
3014	0
3015	0
3016	0
35776	0
3018	0
3019	0
3020	0
35785	0
35788	0
3025	0
3026	0
3027	0
3029	0
35798	0
3032	0
3033	0
3037	0
3038	0
3039	0
3041	0
3043	0
3044	0
3045	0
3046	0
3047	0
3048	0
35814	0
3050	0
3051	0
3052	0
3053	0
3054	0
3055	0
3056	0
35821	0
3058	0
3059	0
3060	0
3061	0
3063	0
3064	0
3065	0
3066	0
3067	0
3068	0
3069	0
3071	0
3072	0
3073	0
3074	0
3075	0
3076	0
3077	0
35845	0
3079	0
3080	0
3081	0
3082	0
35847	0
3084	0
3085	0
3089	0
3090	0
3091	0
3092	0
35860	0
3094	0
3095	0
35863	0
3100	0
3102	0
3103	0
3104	0
3106	0
3107	0
3108	0
3109	0
3110	0
3111	0
3112	0
3113	0
3114	0
3115	0
35884	0
35885	0
3118	0
35886	0
3120	0
35887	0
3122	0
3123	0
3124	0
3125	0
3126	0
35889	0
3128	0
3129	0
35890	0
3131	0
3132	0
35892	0
35895	0
3135	0
3136	0
35896	0
3138	0
35900	0
35902	0
3141	0
35904	0
35905	0
35908	0
35909	0
3146	0
3147	0
3148	0
3149	0
35911	0
3151	0
3152	0
3153	0
3154	0
3157	0
3158	0
3159	0
3160	0
3161	0
3162	0
3163	0
35925	0
35927	0
3166	0
3167	0
35936	0
3169	0
35938	0
46220	0
3173	0
3175	0
35945	0
3178	0
3179	0
3180	0
3182	0
3183	0
3184	0
3185	0
3186	0
35952	0
3188	0
3189	0
3190	0
3191	0
3192	0
3193	0
3194	0
35963	0
3198	0
3200	0
3201	0
3203	0
3204	0
3205	0
3206	0
35971	0
3209	0
3210	0
3211	0
35980	0
3213	0
3214	0
3215	0
3216	0
3217	0
35981	0
35987	0
3220	0
3221	0
3222	0
35988	0
3226	0
3227	0
3228	0
3231	0
3232	0
3233	0
3235	0
3236	0
3237	0
36003	0
3239	0
3240	0
36005	0
3242	0
36008	0
3244	0
3245	0
3247	0
3249	0
3251	0
36020	0
3254	0
3255	0
3256	0
3257	0
36023	0
3259	0
3261	0
3263	0
3265	0
3266	0
3267	0
3268	0
3270	0
3271	0
36040	0
3273	0
3274	0
3275	0
3276	0
3277	0
3278	0
3280	0
3284	0
3286	0
3289	0
3290	0
3291	0
3292	0
36060	0
3294	0
3295	0
36063	0
36064	0
36067	0
36068	0
3302	0
3305	0
3308	0
3309	0
3311	0
3313	0
3314	0
3315	0
3316	0
36082	0
3318	0
3321	0
3323	0
3324	0
3326	0
3327	0
3328	0
3329	0
3330	0
3331	0
3333	0
3334	0
36101	0
3336	0
36102	0
3338	0
36106	0
3340	0
3341	0
3342	0
3344	0
3347	0
3348	0
36117	0
3350	0
3351	0
3352	0
3354	0
3355	0
3357	0
3358	0
3359	0
3360	0
3362	0
3363	0
3364	0
36132	0
3366	0
36133	0
3368	0
3371	0
3372	0
3374	0
36143	0
3376	0
3378	0
3379	0
3380	0
3381	0
36149	0
3383	0
3384	0
36154	0
3387	0
3388	0
3389	0
3390	0
3391	0
3392	0
3393	0
3394	0
3395	0
3396	0
36160	0
3398	0
3399	0
3400	0
3401	0
3402	0
3403	0
3404	0
3406	0
3407	0
3408	0
3409	0
3410	0
36177	0
3412	0
3414	0
3415	0
3418	0
3419	0
3421	0
3422	0
3423	0
3425	0
3427	0
3428	0
3432	0
3433	0
3434	0
3436	0
3440	0
36208	0
3443	0
3444	0
3445	0
3446	0
36211	0
3448	0
3449	0
3450	0
3451	0
3452	0
36212	0
3454	0
3455	0
3456	0
3457	0
3458	0
3459	0
3460	0
3461	0
36225	0
3463	0
36234	0
3469	0
3470	0
3471	0
3472	0
36237	0
3475	0
3479	0
3481	0
36251	0
3485	0
3488	0
36258	0
3492	0
3498	0
3499	0
3501	0
36270	0
36271	0
36272	0
36273	0
36274	0
3508	0
3511	0
3515	0
3516	0
3517	0
3518	0
3519	0
3523	0
3524	0
3527	0
3531	0
36304	0
3539	0
36308	0
3543	0
3544	0
3545	0
3547	0
3555	0
3559	0
3561	0
3562	0
46298	0
3564	0
3565	0
36332	0
3567	0
3568	0
3569	0
36337	0
36338	0
3572	0
36339	0
36344	0
36351	0
3586	0
3588	0
36362	0
3595	0
3596	0
36363	0
36364	0
3599	0
36366	0
3601	0
36367	0
3603	0
3604	0
36372	0
36373	0
36374	0
36376	0
36377	0
36378	0
3618	0
36388	0
3623	0
3631	0
3632	0
3633	0
3634	0
3635	0
3636	0
3637	0
3638	0
3639	0
3640	0
3641	0
3642	0
36410	0
3646	0
3647	0
3648	0
36414	0
3650	0
3651	0
3654	0
3655	0
3656	0
3657	0
3658	0
3659	0
36426	0
3661	0
3663	0
3664	0
3665	0
3667	0
3668	0
36437	0
3671	0
3672	0
3674	0
3675	0
3677	0
3678	0
3679	0
3680	0
3686	0
3687	0
3689	0
36457	0
3693	0
3694	0
3697	0
3698	0
3700	0
3701	0
3702	0
3703	0
46326	0
3711	0
3712	0
3715	0
3717	0
36485	0
3719	0
3721	0
3722	0
3723	0
3725	0
3726	0
3727	0
3728	0
36495	0
3730	0
3732	0
3735	0
3739	0
36507	0
36508	0
3742	0
3743	0
3744	0
36509	0
3748	0
3751	0
3753	0
3754	0
3755	0
36521	0
3757	0
3758	0
3760	0
3761	0
3762	0
3763	0
3764	0
3767	0
3768	0
36536	0
3770	0
3774	0
3776	0
36545	0
3778	0
36546	0
3781	0
3783	0
3784	0
36551	0
3787	0
3788	0
36555	0
3790	0
3791	0
36557	0
3797	0
36566	0
36568	0
3801	0
3803	0
36571	0
3806	0
3809	0
3810	0
3813	0
3814	0
3815	0
3817	0
3818	0
3820	0
3821	0
3822	0
3823	0
3824	0
36591	0
3826	0
3827	0
3829	0
3830	0
3831	0
3835	0
3840	0
3841	0
3842	0
3843	0
3844	0
3845	0
3846	0
3847	0
3848	0
3849	0
3853	0
36624	0
3860	0
3861	0
36628	0
3864	0
36636	0
3871	0
3873	0
3874	0
3881	0
3882	0
3883	0
36649	0
3885	0
36651	0
36652	0
36656	0
3889	0
36658	0
36660	0
3895	0
3896	0
3898	0
3899	0
3900	0
3901	0
36666	0
3903	0
36668	0
36670	0
36672	0
3908	0
3909	0
3910	0
36680	0
3913	0
3914	0
3916	0
3917	0
3919	0
3923	0
3924	0
36692	0
36693	0
3927	0
36694	0
36695	0
36696	0
36697	0
36700	0
3933	0
3935	0
3938	0
3939	0
3945	0
3946	0
3950	0
3951	0
36719	0
36721	0
3958	0
3959	0
36729	0
3965	0
36743	0
3976	0
3979	0
3980	0
3981	0
36747	0
3983	0
36752	0
3985	0
3987	0
3992	0
36761	0
3994	0
36763	0
3998	0
36766	0
36767	0
36768	0
4002	0
4004	0
4007	0
36778	0
4012	0
4013	0
4016	0
36788	0
4021	0
4023	0
4027	0
4028	0
39878	0
4030	0
4032	0
36806	0
4041	0
4044	0
4046	0
4049	0
4052	0
4055	0
36826	0
4060	0
36830	0
4064	0
4069	0
36838	0
4077	0
4078	0
4079	0
36846	0
36852	0
4085	0
36853	0
4087	0
4090	0
4093	0
36863	0
4096	0
4099	0
4102	0
4107	0
4109	0
4111	0
36883	0
36884	0
36897	0
36901	0
4134	0
4138	0
4139	0
4141	0
4144	0
4147	0
4151	0
4153	0
4156	0
4157	0
36924	0
4161	0
4163	0
4164	0
36931	0
4166	0
36933	0
36939	0
4172	0
36941	0
36942	0
4181	0
36956	0
4193	0
4194	0
4201	0
4206	0
36981	0
36984	0
4224	0
37004	0
37005	0
37006	0
4246	0
4247	0
37026	0
4260	0
4263	0
4268	0
4270	0
37042	0
4283	0
37054	0
37057	0
37066	0
4299	0
4300	0
4303	0
4304	0
4306	0
4310	0
37084	0
37085	0
37090	0
4329	0
4332	0
4336	0
4342	0
37110	0
37116	0
37125	0
37128	0
4373	0
4376	0
4377	0
37145	0
4382	0
37153	0
37156	0
4389	0
37160	0
4393	0
4402	0
37170	0
4406	0
37180	0
4413	0
37188	0
37190	0
37202	0
37204	0
37212	0
37214	0
37218	0
37220	0
37229	0
37230	0
37236	0
37247	0
37250	0
37256	0
37259	0
37265	0
37268	0
37269	0
37271	0
37277	0
37280	0
37293	0
37295	0
37296	0
4532	0
4533	0
4534	0
4535	0
37301	0
4538	0
4539	0
37306	0
4541	0
4542	0
4543	0
4544	0
4545	0
4546	0
4548	0
4549	0
4553	0
4559	0
37328	0
37332	0
4566	0
37336	0
4570	0
4573	0
37342	0
37343	0
4576	0
4577	0
4578	0
37350	0
4588	0
4591	0
37368	0
37376	0
4611	0
4612	0
4613	0
4614	0
4615	0
4616	0
4617	0
4618	0
4619	0
37387	0
4621	0
4622	0
4625	0
4626	0
4627	0
4629	0
4630	0
4632	0
4633	0
4634	0
4636	0
37404	0
37406	0
4639	0
4640	0
4641	0
4642	0
4643	0
4646	0
4648	0
4649	0
37416	0
37420	0
4653	0
4654	0
4655	0
4656	0
4657	0
37423	0
4659	0
4660	0
4661	0
37427	0
4663	0
4665	0
37433	0
37434	0
4669	0
4670	0
4671	0
4672	0
37438	0
37440	0
37442	0
4676	0
4677	0
4678	0
4679	0
37445	0
4681	0
4682	0
4684	0
4688	0
4689	0
37457	0
4691	0
4693	0
4695	0
4700	0
4704	0
37473	0
4709	0
4710	0
4718	0
37486	0
4725	0
4728	0
4730	0
37502	0
37504	0
37508	0
37512	0
4746	0
4749	0
4751	0
4756	0
4757	0
4762	0
37531	0
37532	0
37533	0
4768	0
37546	0
4779	0
4780	0
37547	0
4786	0
37560	0
4795	0
4801	0
37570	0
37571	0
37572	0
37579	0
4812	0
37600	0
37606	0
4840	0
4841	0
4843	0
4844	0
4846	0
4847	0
4848	0
4852	0
4854	0
37622	0
